1600.910342	-0.000000003
1600.910342	-0.000000003
1600.910342	-0.000000003
1600.910342	-0.000000003
1602.503065	-3.7E-09
1602.503065	-3.7E-09
1602.503065	-3.7E-09
1602.503065	-3.7E-09
1604.095789	-4.4E-09
1604.095789	-4.4E-09
1604.095789	-4.4E-09
1604.095789	-4.4E-09
1605.688513	-5.4E-09
1605.688513	-5.4E-09
1605.688513	-5.4E-09
1605.688513	-5.4E-09
1607.281237	-6.5E-09
1607.281237	-6.5E-09
1607.281237	-6.5E-09
1607.281237	-6.5E-09
1608.87396	-7.8E-09
1608.87396	-7.8E-09
1608.87396	-7.8E-09
1608.87396	-7.8E-09
1610.466684	-9.4E-09
1610.466684	-9.4E-09
1610.466684	-9.4E-09
1610.466684	-9.4E-09
1612.059408	-1.13E-08
1612.059408	-1.13E-08
1612.059408	-1.13E-08
1612.059408	-1.13E-08
1613.652132	-1.36E-08
1613.652132	-1.36E-08
1613.652132	-1.36E-08
1613.652132	-1.36E-08
1615.244855	-1.63E-08
1615.244855	-1.63E-08
1615.244855	-1.63E-08
1615.244855	-1.63E-08
1616.837579	-1.96E-08
1616.837579	-1.96E-08
1616.837579	-1.96E-08
1616.837579	-1.96E-08
1618.430303	-2.34E-08
1618.430303	-2.34E-08
1618.430303	-2.34E-08
1618.430303	-2.34E-08
1620.023027	-2.79E-08
1620.023027	-2.79E-08
1620.023027	-2.79E-08
1620.023027	-2.79E-08
1621.61575	-3.33E-08
1621.61575	-3.33E-08
1621.61575	-3.33E-08
1621.61575	-3.33E-08
1623.208474	-3.96E-08
1623.208474	-3.96E-08
1623.208474	-3.96E-08
1623.208474	-3.96E-08
1624.801198	-0.000000047
1624.801198	-0.000000047
1624.801198	-0.000000047
1624.801198	-0.000000047
1626.393922	-5.58E-08
1626.393922	-5.58E-08
1626.393922	-5.58E-08
1626.393922	-5.58E-08
1627.986645	-6.61E-08
1627.986645	-6.61E-08
1627.986645	-6.61E-08
1627.986645	-6.61E-08
1629.579369	-7.82E-08
1629.579369	-7.82E-08
1629.579369	-7.82E-08
1629.579369	-7.82E-08
1631.172093	-9.24E-08
1631.172093	-9.24E-08
1631.172093	-9.24E-08
1631.172093	-9.24E-08
1632.764817	-0.000000109
1632.764817	-0.000000109
1632.764817	-0.000000109
1632.764817	-0.000000109
1634.35754	-1.284E-07
1634.35754	-1.284E-07
1634.35754	-1.284E-07
1634.35754	-1.284E-07
1635.950264	-0.000000151
1635.950264	-0.000000151
1635.950264	-0.000000151
1635.950264	-0.000000151
1637.542988	-1.773E-07
1637.542988	-1.773E-07
1637.542988	-1.773E-07
1637.542988	-1.773E-07
1639.135712	-0.000000208
1639.135712	-0.000000208
1639.135712	-0.000000208
1639.135712	-0.000000208
1640.728435	-2.436E-07
1640.728435	-2.436E-07
1640.728435	-2.436E-07
1640.728435	-2.436E-07
1642.321159	-2.849E-07
1642.321159	-2.849E-07
1642.321159	-2.849E-07
1642.321159	-2.849E-07
1643.913883	-3.327E-07
1643.913883	-3.327E-07
1643.913883	-3.327E-07
1643.913883	-3.327E-07
1645.506606	-3.881E-07
1645.506606	-3.881E-07
1645.506606	-3.881E-07
1645.506606	-3.881E-07
1647.09933	-4.521E-07
1647.09933	-4.521E-07
1647.09933	-4.521E-07
1647.09933	-4.521E-07
1648.692054	-0.000000526
1648.692054	-0.000000526
1648.692054	-0.000000526
1648.692054	-0.000000526
1650.284778	-0.000000611
1650.284778	-0.000000611
1650.284778	-0.000000611
1650.284778	-0.000000611
1651.877501	-0.000000709
1651.877501	-0.000000709
1651.877501	-0.000000709
1651.877501	-0.000000709
1653.470225	-8.215E-07
1653.470225	-8.215E-07
1653.470225	-8.215E-07
1653.470225	-8.215E-07
1655.062949	-9.507E-07
1655.062949	-9.507E-07
1655.062949	-9.507E-07
1655.062949	-9.507E-07
1656.655673	-1.0988E-06
1656.655673	-1.0988E-06
1656.655673	-1.0988E-06
1656.655673	-1.0988E-06
1658.248396	-1.2684E-06
1658.248396	-1.2684E-06
1658.248396	-1.2684E-06
1658.248396	-1.2684E-06
1659.84112	-1.4622E-06
1659.84112	-1.4622E-06
1659.84112	-1.4622E-06
1659.84112	-1.4622E-06
1661.433844	-1.6836E-06
1661.433844	-1.6836E-06
1661.433844	-1.6836E-06
1661.433844	-1.6836E-06
1663.026568	-1.9361E-06
1663.026568	-1.9361E-06
1663.026568	-1.9361E-06
1663.026568	-1.9361E-06
1664.619291	-2.2238E-06
1664.619291	-2.2238E-06
1664.619291	-2.2238E-06
1664.619291	-2.2238E-06
1666.212015	-0.000002551
1666.212015	-0.000002551
1666.212015	-0.000002551
1666.212015	-0.000002551
1667.804739	-2.9229E-06
1667.804739	-2.9229E-06
1667.804739	-2.9229E-06
1667.804739	-2.9229E-06
1669.397463	-3.3449E-06
1669.397463	-3.3449E-06
1669.397463	-3.3449E-06
1669.397463	-3.3449E-06
1670.990186	-3.8234E-06
1670.990186	-3.8234E-06
1670.990186	-3.8234E-06
1670.990186	-3.8234E-06
1672.58291	-4.3651E-06
1672.58291	-4.3651E-06
1672.58291	-4.3651E-06
1672.58291	-4.3651E-06
1674.175634	-4.9776E-06
1674.175634	-4.9776E-06
1674.175634	-4.9776E-06
1674.175634	-4.9776E-06
1675.768358	-5.6696E-06
1675.768358	-5.6696E-06
1675.768358	-5.6696E-06
1675.768358	-5.6696E-06
1677.361081	-6.4502E-06
1677.361081	-6.4502E-06
1677.361081	-6.4502E-06
1677.361081	-6.4502E-06
1678.953805	-7.3299E-06
1678.953805	-7.3299E-06
